time (s),v("/Freq" ?result "tran") (FF),v("/VcoOut" ?result "tran") (V),v("/VcoVin" ?result "tran") (V)
25.18E-3,547.7,987.7E-3,-949.6E-3
25.23E-3,547.7,1.000,-949.5E-3
25.27E-3,547.7,987.7E-3,-949.5E-3
25.32E-3,547.7,951.0E-3,-949.4E-3
25.36E-3,547.7,890.9E-3,-949.3E-3
25.41E-3,547.7,808.9E-3,-949.2E-3
25.45E-3,547.7,706.9E-3,-949.1E-3
25.50E-3,547.7,587.6E-3,-949.0E-3
25.54E-3,547.7,453.8E-3,-948.9E-3
25.59E-3,547.7,308.7E-3,-948.8E-3
25.64E-3,547.7,156.1E-3,-948.7E-3
25.68E-3,547.7,-307.1E-6,-948.6E-3
25.73E-3,547.7,-156.8E-3,-948.5E-3
25.77E-3,547.7,-309.3E-3,-948.5E-3
25.82E-3,547.7,-454.3E-3,-948.4E-3
25.86E-3,547.7,-588.1E-3,-948.3E-3
25.91E-3,547.7,-707.4E-3,-948.2E-3
25.95E-3,547.7,-809.2E-3,-948.1E-3
26.00E-3,547.7,-891.2E-3,-948.0E-3
26.04E-3,547.7,-951.2E-3,-947.9E-3
26.09E-3,547.7,-987.8E-3,-947.8E-3
26.13E-3,547.7,-1.000,-947.7E-3
26.18E-3,547.7,-987.6E-3,-947.6E-3
26.22E-3,547.7,-950.9E-3,-947.6E-3
26.27E-3,547.7,-890.8E-3,-947.5E-3
26.32E-3,547.7,-808.7E-3,-947.4E-3
26.36E-3,547.7,-706.8E-3,-947.3E-3
26.41E-3,547.7,-587.4E-3,-947.2E-3
26.45E-3,547.7,-453.5E-3,-947.1E-3
26.50E-3,547.7,-308.5E-3,-947.0E-3
26.54E-3,547.7,-155.9E-3,-946.9E-3
26.59E-3,551.4,47.86E-6,-946.8E-3
26.63E-3,551.4,156.5E-3,-946.7E-3
26.68E-3,551.4,309.1E-3,-946.6E-3
26.72E-3,551.4,454.1E-3,-946.6E-3
26.77E-3,551.4,587.9E-3,-946.5E-3
26.81E-3,551.4,707.2E-3,-946.4E-3
26.86E-3,551.4,809.1E-3,-946.3E-3
26.90E-3,551.4,891.1E-3,-946.2E-3
26.95E-3,551.4,951.1E-3,-946.1E-3
26.99E-3,551.4,987.7E-3,-946.0E-3
27.04E-3,551.4,1.000,-945.9E-3
27.08E-3,551.4,987.7E-3,-945.8E-3
27.13E-3,551.4,951.0E-3,-945.7E-3
27.17E-3,551.4,890.9E-3,-945.7E-3
27.22E-3,551.4,808.9E-3,-945.6E-3
27.26E-3,551.4,706.9E-3,-945.5E-3
27.31E-3,551.4,587.6E-3,-945.4E-3
27.35E-3,551.4,453.8E-3,-945.3E-3
27.40E-3,551.4,308.8E-3,-945.2E-3
27.44E-3,551.4,156.1E-3,-945.1E-3
27.49E-3,551.4,-303.7E-6,-945.0E-3
27.53E-3,551.4,-156.7E-3,-944.9E-3
27.58E-3,551.4,-309.3E-3,-944.8E-3
27.62E-3,551.4,-454.3E-3,-944.8E-3
27.67E-3,551.4,-588.1E-3,-944.7E-3
27.71E-3,551.4,-707.4E-3,-944.6E-3
27.76E-3,551.4,-809.2E-3,-944.5E-3
27.80E-3,551.4,-891.2E-3,-944.4E-3
27.85E-3,551.4,-951.2E-3,-944.3E-3
27.89E-3,551.4,-987.8E-3,-944.2E-3
27.94E-3,551.4,-1.000,-944.1E-3
27.98E-3,551.4,-987.6E-3,-944.0E-3
28.03E-3,551.4,-950.9E-3,-943.9E-3
28.07E-3,551.4,-890.8E-3,-943.9E-3
28.12E-3,551.4,-808.7E-3,-943.8E-3
28.16E-3,551.4,-706.8E-3,-943.7E-3
28.21E-3,551.4,-587.4E-3,-943.6E-3
28.25E-3,551.4,-453.5E-3,-943.5E-3
28.30E-3,551.4,-308.5E-3,-943.4E-3
28.34E-3,551.4,-155.9E-3,-943.3E-3
28.39E-3,555.0,47.89E-6,-943.2E-3
28.43E-3,555.0,156.5E-3,-943.1E-3
28.48E-3,555.0,309.1E-3,-943.0E-3
28.52E-3,555.0,454.1E-3,-943.0E-3
28.57E-3,555.0,587.9E-3,-942.9E-3
28.61E-3,555.0,707.2E-3,-942.8E-3
28.66E-3,555.0,809.1E-3,-942.7E-3
28.70E-3,555.0,891.1E-3,-942.6E-3
28.75E-3,555.0,951.1E-3,-942.5E-3
28.79E-3,555.0,987.7E-3,-942.4E-3
28.84E-3,555.0,1.000,-942.3E-3
28.88E-3,555.0,987.7E-3,-942.2E-3
28.93E-3,555.0,951.0E-3,-942.1E-3
28.97E-3,555.0,890.9E-3,-942.1E-3
29.02E-3,555.0,808.9E-3,-942.0E-3
29.06E-3,555.0,706.9E-3,-941.9E-3
29.11E-3,555.0,587.6E-3,-941.8E-3
29.15E-3,555.0,453.8E-3,-941.7E-3
29.20E-3,555.0,308.8E-3,-941.6E-3
29.24E-3,555.0,156.2E-3,-941.5E-3
29.28E-3,555.0,-300.5E-6,-941.4E-3
29.33E-3,555.0,-156.7E-3,-941.3E-3
29.37E-3,555.0,-309.3E-3,-941.3E-3
29.42E-3,555.0,-454.3E-3,-941.2E-3
29.46E-3,555.0,-588.1E-3,-941.1E-3
29.51E-3,555.0,-707.4E-3,-941.0E-3
29.55E-3,555.0,-809.2E-3,-940.9E-3
29.60E-3,555.0,-891.2E-3,-940.8E-3
29.64E-3,555.0,-951.2E-3,-940.7E-3
29.69E-3,555.0,-987.8E-3,-940.6E-3
29.73E-3,555.0,-1.000,-940.5E-3
29.78E-3,555.0,-987.6E-3,-940.4E-3
29.82E-3,555.0,-950.9E-3,-940.4E-3
29.87E-3,555.0,-890.8E-3,-940.3E-3
29.91E-3,555.0,-808.7E-3,-940.2E-3
29.96E-3,555.0,-706.8E-3,-940.1E-3
30.00E-3,555.0,-587.4E-3,-940.0E-3
30.04E-3,555.0,-453.5E-3,-939.9E-3
30.09E-3,555.0,-308.5E-3,-939.8E-3
30.13E-3,555.0,-155.9E-3,-939.7E-3
30.18E-3,558.6,47.92E-6,-939.6E-3
30.22E-3,558.6,156.5E-3,-939.6E-3
30.27E-3,558.6,309.1E-3,-939.5E-3
30.31E-3,558.6,454.1E-3,-939.4E-3
30.36E-3,558.6,587.9E-3,-939.3E-3
30.40E-3,558.6,707.2E-3,-939.2E-3
30.45E-3,558.6,809.1E-3,-939.1E-3
30.49E-3,558.6,891.1E-3,-939.0E-3
30.54E-3,558.6,951.1E-3,-938.9E-3
30.58E-3,558.6,987.7E-3,-938.8E-3
30.62E-3,558.6,1.000,-938.8E-3
30.67E-3,558.6,987.7E-3,-938.7E-3
30.71E-3,558.6,951.0E-3,-938.6E-3
30.76E-3,558.6,890.9E-3,-938.5E-3
30.80E-3,558.6,808.9E-3,-938.4E-3
30.85E-3,558.6,706.9E-3,-938.3E-3
30.89E-3,558.6,587.6E-3,-938.2E-3
30.94E-3,558.6,453.8E-3,-938.1E-3
30.98E-3,558.6,308.8E-3,-938.0E-3
31.02E-3,558.6,156.2E-3,-938.0E-3
31.07E-3,558.6,-297.3E-6,-937.9E-3
31.11E-3,558.6,-156.7E-3,-937.8E-3
31.16E-3,558.6,-309.3E-3,-937.7E-3
31.20E-3,558.6,-454.3E-3,-937.6E-3
31.25E-3,558.6,-588.1E-3,-937.5E-3
31.29E-3,558.6,-707.4E-3,-937.4E-3
31.34E-3,558.6,-809.2E-3,-937.3E-3
31.38E-3,558.6,-891.2E-3,-937.2E-3
31.43E-3,558.6,-951.2E-3,-937.1E-3
31.47E-3,558.6,-987.8E-3,-937.1E-3
31.51E-3,558.6,-1.000,-937.0E-3
31.56E-3,558.6,-987.6E-3,-936.9E-3
31.60E-3,558.6,-950.9E-3,-936.8E-3
31.65E-3,558.6,-890.8E-3,-936.7E-3
31.69E-3,558.6,-808.7E-3,-936.6E-3
31.74E-3,558.6,-706.8E-3,-936.5E-3
31.78E-3,558.6,-587.4E-3,-936.4E-3
31.82E-3,558.6,-453.5E-3,-936.4E-3
31.87E-3,558.6,-308.5E-3,-936.3E-3
31.91E-3,558.6,-155.9E-3,-936.2E-3
31.96E-3,562.1,47.94E-6,-936.1E-3
32.00E-3,562.1,156.5E-3,-936.0E-3
32.05E-3,562.1,309.1E-3,-935.9E-3
32.09E-3,562.1,454.1E-3,-935.8E-3
32.13E-3,562.1,587.9E-3,-935.7E-3
32.18E-3,562.1,707.2E-3,-935.6E-3
32.22E-3,562.1,809.1E-3,-935.6E-3
32.27E-3,562.1,891.1E-3,-935.5E-3
32.31E-3,562.1,951.1E-3,-935.4E-3
32.36E-3,562.1,987.7E-3,-935.3E-3
32.40E-3,562.1,1.000,-935.2E-3
32.44E-3,562.1,987.7E-3,-935.1E-3
32.49E-3,562.1,951.0E-3,-935.0E-3
32.53E-3,562.1,890.9E-3,-934.9E-3
32.58E-3,562.1,808.9E-3,-934.8E-3
32.62E-3,562.1,706.9E-3,-934.8E-3
32.67E-3,562.1,587.6E-3,-934.7E-3
32.71E-3,562.1,453.8E-3,-934.6E-3
32.75E-3,562.1,308.8E-3,-934.5E-3
32.80E-3,562.1,156.2E-3,-934.4E-3
32.84E-3,562.1,-294.2E-6,-934.3E-3
32.89E-3,562.1,-156.7E-3,-934.2E-3
32.93E-3,562.1,-309.3E-3,-934.1E-3
32.98E-3,562.1,-454.3E-3,-934.0E-3
33.02E-3,562.1,-588.1E-3,-934.0E-3
33.06E-3,562.1,-707.4E-3,-933.9E-3
33.11E-3,562.1,-809.2E-3,-933.8E-3
33.15E-3,562.1,-891.2E-3,-933.7E-3
33.20E-3,562.1,-951.2E-3,-933.6E-3
33.24E-3,562.1,-987.8E-3,-933.5E-3
33.28E-3,562.1,-1.000,-933.4E-3
33.33E-3,562.1,-987.6E-3,-933.3E-3
33.37E-3,562.1,-950.9E-3,-933.3E-3
33.42E-3,562.1,-890.8E-3,-933.2E-3
33.46E-3,562.1,-808.7E-3,-933.1E-3
33.50E-3,562.1,-706.8E-3,-933.0E-3
33.55E-3,562.1,-587.4E-3,-932.9E-3
33.59E-3,562.1,-453.5E-3,-932.8E-3
33.64E-3,562.1,-308.5E-3,-932.7E-3
33.68E-3,562.1,-155.9E-3,-932.6E-3
33.73E-3,565.7,47.97E-6,-932.5E-3
33.77E-3,565.7,156.5E-3,-932.5E-3
33.81E-3,565.7,309.1E-3,-932.4E-3
33.86E-3,565.7,454.1E-3,-932.3E-3
33.90E-3,565.7,587.9E-3,-932.2E-3
33.95E-3,565.7,707.2E-3,-932.1E-3
33.99E-3,565.7,809.1E-3,-932.0E-3
34.03E-3,565.7,891.1E-3,-931.9E-3
34.08E-3,565.7,951.1E-3,-931.8E-3
34.12E-3,565.7,987.7E-3,-931.8E-3
34.17E-3,565.7,1.000,-931.7E-3
34.21E-3,565.7,987.7E-3,-931.6E-3
34.25E-3,565.7,951.0E-3,-931.5E-3
34.30E-3,565.7,890.9E-3,-931.4E-3
34.34E-3,565.7,808.9E-3,-931.3E-3
34.39E-3,565.7,706.9E-3,-931.2E-3
34.43E-3,565.7,587.6E-3,-931.1E-3
34.47E-3,565.7,453.8E-3,-931.1E-3
34.52E-3,565.7,308.8E-3,-931.0E-3
34.56E-3,565.7,156.2E-3,-930.9E-3
34.61E-3,565.7,-291.2E-6,-930.8E-3
34.65E-3,565.7,-156.7E-3,-930.7E-3
34.69E-3,565.7,-309.3E-3,-930.6E-3
34.74E-3,565.7,-454.3E-3,-930.5E-3
34.78E-3,565.7,-588.1E-3,-930.4E-3
34.82E-3,565.7,-707.4E-3,-930.4E-3
34.87E-3,565.7,-809.2E-3,-930.3E-3
34.91E-3,565.7,-891.2E-3,-930.2E-3
34.96E-3,565.7,-951.2E-3,-930.1E-3
35.00E-3,565.7,-987.8E-3,-930.0E-3
35.04E-3,565.7,-1.000,-929.9E-3
35.09E-3,565.7,-987.6E-3,-929.8E-3
35.13E-3,565.7,-950.9E-3,-929.7E-3
35.18E-3,565.7,-890.8E-3,-929.6E-3
35.22E-3,565.7,-808.7E-3,-929.6E-3
35.26E-3,565.7,-706.8E-3,-929.5E-3
35.31E-3,565.7,-587.4E-3,-929.4E-3
35.35E-3,565.7,-453.5E-3,-929.3E-3
35.39E-3,565.7,-308.5E-3,-929.2E-3
35.44E-3,565.7,-155.9E-3,-929.1E-3
35.48E-3,569.2,47.99E-6,-929.0E-3
35.53E-3,569.2,156.5E-3,-928.9E-3
35.57E-3,569.2,309.1E-3,-928.9E-3
35.61E-3,569.2,454.1E-3,-928.8E-3
35.66E-3,569.2,587.9E-3,-928.7E-3
35.70E-3,569.2,707.2E-3,-928.6E-3
35.74E-3,569.2,809.1E-3,-928.5E-3
35.79E-3,569.2,891.1E-3,-928.4E-3
35.83E-3,569.2,951.1E-3,-928.3E-3
35.88E-3,569.2,987.7E-3,-928.2E-3
35.92E-3,569.2,1.000,-928.2E-3
35.96E-3,569.2,987.7E-3,-928.1E-3
36.01E-3,569.2,951.0E-3,-928.0E-3
36.05E-3,569.2,890.9E-3,-927.9E-3
36.09E-3,569.2,808.9E-3,-927.8E-3
36.14E-3,569.2,706.9E-3,-927.7E-3
36.18E-3,569.2,587.6E-3,-927.6E-3
36.23E-3,569.2,453.8E-3,-927.5E-3
36.27E-3,569.2,308.8E-3,-927.5E-3
36.31E-3,569.2,156.2E-3,-927.4E-3
36.36E-3,569.2,-288.2E-6,-927.3E-3
36.40E-3,569.2,-156.7E-3,-927.2E-3
36.44E-3,569.2,-309.3E-3,-927.1E-3
36.49E-3,569.2,-454.3E-3,-927.0E-3
36.53E-3,569.2,-588.1E-3,-926.9E-3
36.57E-3,569.2,-707.4E-3,-926.9E-3
36.62E-3,569.2,-809.2E-3,-926.8E-3
36.66E-3,569.2,-891.2E-3,-926.7E-3
36.71E-3,569.2,-951.2E-3,-926.6E-3
36.75E-3,569.2,-987.8E-3,-926.5E-3
36.79E-3,569.2,-1.000,-926.4E-3
36.84E-3,569.2,-987.6E-3,-926.3E-3
36.88E-3,569.2,-950.9E-3,-926.2E-3
36.92E-3,569.2,-890.8E-3,-926.2E-3
36.97E-3,569.2,-808.7E-3,-926.1E-3
37.01E-3,569.2,-706.8E-3,-926.0E-3
37.05E-3,569.2,-587.4E-3,-925.9E-3
37.10E-3,569.2,-453.6E-3,-925.8E-3
37.14E-3,569.2,-308.5E-3,-925.7E-3
37.18E-3,569.2,-155.9E-3,-925.6E-3
37.23E-3,572.7,48.02E-6,-925.5E-3
37.27E-3,572.7,156.5E-3,-925.5E-3
37.32E-3,572.7,309.1E-3,-925.4E-3
37.36E-3,572.7,454.1E-3,-925.3E-3
37.40E-3,572.7,587.9E-3,-925.2E-3
37.45E-3,572.7,707.2E-3,-925.1E-3
37.49E-3,572.7,809.1E-3,-925.0E-3
37.53E-3,572.7,891.1E-3,-924.9E-3
37.58E-3,572.7,951.1E-3,-924.8E-3
37.62E-3,572.7,987.7E-3,-924.8E-3
37.66E-3,572.7,1.000,-924.7E-3
37.71E-3,572.7,987.7E-3,-924.6E-3
37.75E-3,572.7,951.0E-3,-924.5E-3
37.79E-3,572.7,890.9E-3,-924.4E-3
37.84E-3,572.7,808.9E-3,-924.3E-3
37.88E-3,572.7,706.9E-3,-924.2E-3
37.92E-3,572.7,587.6E-3,-924.2E-3
37.97E-3,572.7,453.8E-3,-924.1E-3
38.01E-3,572.7,308.8E-3,-924.0E-3
38.05E-3,572.7,156.2E-3,-923.9E-3
38.10E-3,572.7,-285.3E-6,-923.8E-3
38.14E-3,572.7,-156.7E-3,-923.7E-3
38.18E-3,572.7,-309.3E-3,-923.6E-3
38.23E-3,572.7,-454.3E-3,-923.5E-3
38.27E-3,572.7,-588.1E-3,-923.5E-3
38.31E-3,572.7,-707.4E-3,-923.4E-3
38.36E-3,572.7,-809.2E-3,-923.3E-3
38.40E-3,572.7,-891.2E-3,-923.2E-3
38.44E-3,572.7,-951.2E-3,-923.1E-3
38.49E-3,572.7,-987.7E-3,-923.0E-3
38.53E-3,572.7,-1.000,-922.9E-3
38.57E-3,572.7,-987.6E-3,-922.9E-3
38.62E-3,572.7,-950.9E-3,-922.8E-3
38.66E-3,572.7,-890.8E-3,-922.7E-3
38.70E-3,572.7,-808.8E-3,-922.6E-3
38.75E-3,572.7,-706.8E-3,-922.5E-3
38.79E-3,572.7,-587.4E-3,-922.4E-3
38.83E-3,572.7,-453.6E-3,-922.3E-3
38.88E-3,572.7,-308.5E-3,-922.2E-3
38.92E-3,572.7,-155.9E-3,-922.2E-3
38.96E-3,576.2,48.04E-6,-922.1E-3
39.01E-3,576.2,156.5E-3,-922.0E-3
39.05E-3,576.2,309.1E-3,-921.9E-3
39.09E-3,576.2,454.1E-3,-921.8E-3
39.14E-3,576.2,587.9E-3,-921.7E-3
39.18E-3,576.2,707.2E-3,-921.6E-3
39.22E-3,576.2,809.1E-3,-921.6E-3
39.27E-3,576.2,891.1E-3,-921.5E-3
39.31E-3,576.2,951.1E-3,-921.4E-3
39.35E-3,576.2,987.7E-3,-921.3E-3
39.40E-3,576.2,1.000,-921.2E-3
39.44E-3,576.2,987.7E-3,-921.1E-3
39.48E-3,576.2,951.0E-3,-921.0E-3
39.53E-3,576.2,890.9E-3,-920.9E-3
39.57E-3,576.2,808.9E-3,-920.9E-3
39.61E-3,576.2,706.9E-3,-920.8E-3
39.66E-3,576.2,587.6E-3,-920.7E-3
39.70E-3,576.2,453.8E-3,-920.6E-3
39.74E-3,576.2,308.8E-3,-920.5E-3
39.78E-3,576.2,156.2E-3,-920.4E-3
39.83E-3,576.2,-282.5E-6,-920.3E-3
39.87E-3,576.2,-156.7E-3,-920.3E-3
39.91E-3,576.2,-309.3E-3,-920.2E-3
39.96E-3,576.2,-454.3E-3,-920.1E-3
40.00E-3,576.2,-588.1E-3,-920.0E-3
40.04E-3,576.2,-707.3E-3,-919.9E-3
40.09E-3,576.2,-809.2E-3,-919.8E-3
40.13E-3,576.2,-891.2E-3,-919.7E-3
40.17E-3,576.2,-951.2E-3,-919.7E-3
40.22E-3,576.2,-987.7E-3,-919.6E-3
40.26E-3,576.2,-1.000,-919.5E-3
40.30E-3,576.2,-987.6E-3,-919.4E-3
40.34E-3,576.2,-950.9E-3,-919.3E-3
40.39E-3,576.2,-890.8E-3,-919.2E-3
40.43E-3,576.2,-808.8E-3,-919.1E-3
40.47E-3,576.2,-706.8E-3,-919.1E-3
40.52E-3,576.2,-587.4E-3,-919.0E-3
40.56E-3,576.2,-453.6E-3,-918.9E-3
40.60E-3,576.2,-308.5E-3,-918.8E-3
40.65E-3,576.2,-155.9E-3,-918.7E-3
40.69E-3,579.7,48.06E-6,-918.6E-3
40.73E-3,579.7,156.5E-3,-918.5E-3
40.77E-3,579.7,309.1E-3,-918.5E-3
40.82E-3,579.7,454.1E-3,-918.4E-3
40.86E-3,579.7,587.9E-3,-918.3E-3
40.90E-3,579.7,707.2E-3,-918.2E-3
40.95E-3,579.7,809.1E-3,-918.1E-3
40.99E-3,579.7,891.1E-3,-918.0E-3
41.03E-3,579.7,951.1E-3,-917.9E-3
41.08E-3,579.7,987.7E-3,-917.8E-3
41.12E-3,579.7,1.000,-917.8E-3
41.16E-3,579.7,987.7E-3,-917.7E-3
41.20E-3,579.7,951.0E-3,-917.6E-3
41.25E-3,579.7,890.9E-3,-917.5E-3
41.29E-3,579.7,808.9E-3,-917.4E-3
41.33E-3,579.7,706.9E-3,-917.3E-3
41.38E-3,579.7,587.6E-3,-917.2E-3
41.42E-3,579.7,453.8E-3,-917.2E-3
41.46E-3,579.7,308.8E-3,-917.1E-3
41.50E-3,579.7,156.2E-3,-917.0E-3
41.55E-3,579.7,-279.8E-6,-916.9E-3
41.59E-3,579.7,-156.7E-3,-916.8E-3
41.63E-3,579.7,-309.3E-3,-916.7E-3
41.68E-3,579.7,-454.3E-3,-916.6E-3
41.72E-3,579.7,-588.0E-3,-916.6E-3
41.76E-3,579.7,-707.3E-3,-916.5E-3
41.80E-3,579.7,-809.2E-3,-916.4E-3
41.85E-3,579.7,-891.2E-3,-916.3E-3
41.89E-3,579.7,-951.2E-3,-916.2E-3
41.93E-3,579.7,-987.7E-3,-916.1E-3
41.98E-3,579.7,-1.000,-916.0E-3
42.02E-3,579.7,-987.6E-3,-916.0E-3
42.06E-3,579.7,-950.9E-3,-915.9E-3
42.10E-3,579.7,-890.8E-3,-915.8E-3
42.15E-3,579.7,-808.8E-3,-915.7E-3
42.19E-3,579.7,-706.8E-3,-915.6E-3
42.23E-3,579.7,-587.4E-3,-915.5E-3
42.28E-3,579.7,-453.6E-3,-915.4E-3
42.32E-3,579.7,-308.6E-3,-915.4E-3
42.36E-3,579.7,-155.9E-3,-915.3E-3
42.40E-3,583.1,48.09E-6,-915.2E-3
42.45E-3,583.1,156.5E-3,-915.1E-3
42.49E-3,583.1,309.1E-3,-915.0E-3
42.53E-3,583.1,454.1E-3,-914.9E-3
42.57E-3,583.1,587.9E-3,-914.9E-3
42.62E-3,583.1,707.2E-3,-914.8E-3
42.66E-3,583.1,809.1E-3,-914.7E-3
42.70E-3,583.1,891.1E-3,-914.6E-3
42.75E-3,583.1,951.1E-3,-914.5E-3
42.79E-3,583.1,987.7E-3,-914.4E-3
42.83E-3,583.1,1.000,-914.3E-3
42.87E-3,583.1,987.7E-3,-914.3E-3
42.92E-3,583.1,951.0E-3,-914.2E-3
42.96E-3,583.1,890.9E-3,-914.1E-3
43.00E-3,583.1,808.9E-3,-914.0E-3
43.04E-3,583.1,707.0E-3,-913.9E-3
43.09E-3,583.1,587.6E-3,-913.8E-3
43.13E-3,583.1,453.8E-3,-913.7E-3
43.17E-3,583.1,308.8E-3,-913.7E-3
43.21E-3,583.1,156.2E-3,-913.6E-3
43.26E-3,583.1,-277.1E-6,-913.5E-3
43.30E-3,583.1,-156.7E-3,-913.4E-3
43.34E-3,583.1,-309.3E-3,-913.3E-3
43.39E-3,583.1,-454.3E-3,-913.2E-3
43.43E-3,583.1,-588.0E-3,-913.1E-3
43.47E-3,583.1,-707.3E-3,-913.1E-3
43.51E-3,583.1,-809.2E-3,-913.0E-3
43.56E-3,583.1,-891.2E-3,-912.9E-3
43.60E-3,583.1,-951.2E-3,-912.8E-3
43.64E-3,583.1,-987.7E-3,-912.7E-3
43.68E-3,583.1,-1.000,-912.6E-3
43.73E-3,583.1,-987.6E-3,-912.5E-3
43.77E-3,583.1,-950.9E-3,-912.5E-3
43.81E-3,583.1,-890.8E-3,-912.4E-3
43.85E-3,583.1,-808.8E-3,-912.3E-3
43.90E-3,583.1,-706.8E-3,-912.2E-3
43.94E-3,583.1,-587.4E-3,-912.1E-3
43.98E-3,583.1,-453.6E-3,-912.0E-3
44.02E-3,583.1,-308.6E-3,-912.0E-3
44.07E-3,583.1,-155.9E-3,-911.9E-3
44.11E-3,586.5,48.11E-6,-911.8E-3
44.15E-3,586.5,156.5E-3,-911.7E-3
44.19E-3,586.5,309.1E-3,-911.6E-3
44.24E-3,586.5,454.1E-3,-911.5E-3
44.28E-3,586.5,587.9E-3,-911.4E-3
44.32E-3,586.5,707.2E-3,-911.4E-3
44.36E-3,586.5,809.1E-3,-911.3E-3
44.41E-3,586.5,891.1E-3,-911.2E-3
44.45E-3,586.5,951.1E-3,-911.1E-3
44.49E-3,586.5,987.7E-3,-911.0E-3
44.53E-3,586.5,1.000,-910.9E-3
44.58E-3,586.5,987.7E-3,-910.8E-3
44.62E-3,586.5,951.0E-3,-910.8E-3
44.66E-3,586.5,890.9E-3,-910.7E-3
44.70E-3,586.5,808.9E-3,-910.6E-3
44.75E-3,586.5,707.0E-3,-910.5E-3
44.79E-3,586.5,587.6E-3,-910.4E-3
44.83E-3,586.5,453.8E-3,-910.3E-3
44.87E-3,586.5,308.8E-3,-910.3E-3
44.92E-3,586.5,156.2E-3,-910.2E-3
44.96E-3,586.5,-274.5E-6,-910.1E-3
45.00E-3,586.5,-156.7E-3,-910.0E-3
45.04E-3,586.5,-309.3E-3,-909.9E-3
45.08E-3,586.5,-454.3E-3,-909.8E-3
45.13E-3,586.5,-588.0E-3,-909.7E-3
45.17E-3,586.5,-707.3E-3,-909.7E-3
45.21E-3,586.5,-809.2E-3,-909.6E-3
45.25E-3,586.5,-891.2E-3,-909.5E-3
45.30E-3,586.5,-951.2E-3,-909.4E-3
45.34E-3,586.5,-987.7E-3,-909.3E-3
45.38E-3,586.5,-1.000,-909.2E-3
45.42E-3,586.5,-987.6E-3,-909.2E-3
45.47E-3,586.5,-950.9E-3,-909.1E-3
45.51E-3,586.5,-890.8E-3,-909.0E-3
45.55E-3,586.5,-808.8E-3,-908.9E-3
45.59E-3,586.5,-706.8E-3,-908.8E-3
45.64E-3,586.5,-587.4E-3,-908.7E-3
45.68E-3,586.5,-453.6E-3,-908.6E-3
45.72E-3,586.5,-308.6E-3,-908.6E-3
45.76E-3,586.5,-156.0E-3,-908.5E-3
45.80E-3,589.9,48.13E-6,-908.4E-3
45.85E-3,589.9,156.5E-3,-908.3E-3
45.89E-3,589.9,309.1E-3,-908.2E-3
45.93E-3,589.9,454.1E-3,-908.1E-3
45.97E-3,589.9,587.9E-3,-908.1E-3
46.02E-3,589.9,707.2E-3,-908.0E-3
46.06E-3,589.9,809.1E-3,-907.9E-3
46.10E-3,589.9,891.1E-3,-907.8E-3
46.14E-3,589.9,951.1E-3,-907.7E-3
46.18E-3,589.9,987.7E-3,-907.6E-3
46.23E-3,589.9,1.000,-907.5E-3
46.27E-3,589.9,987.7E-3,-907.5E-3
46.31E-3,589.9,951.0E-3,-907.4E-3
46.35E-3,589.9,890.9E-3,-907.3E-3
46.40E-3,589.9,808.9E-3,-907.2E-3
46.44E-3,589.9,707.0E-3,-907.1E-3
46.48E-3,589.9,587.6E-3,-907.0E-3
46.52E-3,589.9,453.8E-3,-907.0E-3
46.56E-3,589.9,308.8E-3,-906.9E-3
46.61E-3,589.9,156.2E-3,-906.8E-3
46.65E-3,589.9,-271.9E-6,-906.7E-3
46.69E-3,589.9,-156.7E-3,-906.6E-3
46.73E-3,589.9,-309.3E-3,-906.5E-3
46.77E-3,589.9,-454.3E-3,-906.5E-3
46.82E-3,589.9,-588.0E-3,-906.4E-3
46.86E-3,589.9,-707.3E-3,-906.3E-3
46.90E-3,589.9,-809.2E-3,-906.2E-3
46.94E-3,589.9,-891.2E-3,-906.1E-3
46.98E-3,589.9,-951.2E-3,-906.0E-3
47.03E-3,589.9,-987.7E-3,-905.9E-3
47.07E-3,589.9,-1.000,-905.9E-3
47.11E-3,589.9,-987.6E-3,-905.8E-3
47.15E-3,589.9,-950.9E-3,-905.7E-3
47.20E-3,589.9,-890.8E-3,-905.6E-3
47.24E-3,589.9,-808.8E-3,-905.5E-3
47.28E-3,589.9,-706.8E-3,-905.4E-3
47.32E-3,589.9,-587.4E-3,-905.4E-3
47.36E-3,589.9,-453.6E-3,-905.3E-3
47.41E-3,589.9,-308.6E-3,-905.2E-3
47.45E-3,589.9,-156.0E-3,-905.1E-3
47.49E-3,593.3,48.15E-6,-905.0E-3
47.53E-3,593.3,156.5E-3,-904.9E-3
47.57E-3,593.3,309.1E-3,-904.9E-3
47.62E-3,593.3,454.1E-3,-904.8E-3
47.66E-3,593.3,587.9E-3,-904.7E-3
47.70E-3,593.3,707.2E-3,-904.6E-3
47.74E-3,593.3,809.1E-3,-904.5E-3
47.78E-3,593.3,891.1E-3,-904.4E-3
47.83E-3,593.3,951.1E-3,-904.3E-3
47.87E-3,593.3,987.7E-3,-904.3E-3
47.91E-3,593.3,1.000,-904.2E-3
47.95E-3,593.3,987.7E-3,-904.1E-3
47.99E-3,593.3,951.0E-3,-904.0E-3
48.04E-3,593.3,890.9E-3,-903.9E-3
48.08E-3,593.3,808.9E-3,-903.8E-3
48.12E-3,593.3,707.0E-3,-903.8E-3
48.16E-3,593.3,587.6E-3,-903.7E-3
48.20E-3,593.3,453.8E-3,-903.6E-3
